kdcode,dt
AARTIIND.NS,2024-03-28
ADANIENT.NS,2024-03-28
APOLLOTYRE.NS,2024-03-28
ASHOKLEY.NS,2024-03-28
ASIANPAINT.NS,2024-03-28
AUROPHARMA.NS,2024-03-28
AXISBANK.NS,2024-03-28
BAJFINANCE.NS,2024-03-28
BATAINDIA.NS,2024-03-28
BDL.NS,2024-03-28
BEML.NS,2024-03-28
BHARATFORG.NS,2024-03-28
BHARTIARTL.NS,2024-03-28
BHEL.NS,2024-03-28
BIOCON.NS,2024-03-28
BPCL.NS,2024-03-28
BRITANNIA.NS,2024-03-28
BSOFT.NS,2024-03-28
CDSL.NS,2024-03-28
CESC.NS,2024-03-28
CIPLA.NS,2024-03-28
COALINDIA.NS,2024-03-28
COFORGE.NS,2024-03-28
CONCOR.NS,2024-03-28
CUMMINSIND.NS,2024-03-28
DIXON.NS,2024-03-28
DRREDDY.NS,2024-03-28
EICHERMOT.NS,2024-03-28
GODREJPROP.NS,2024-03-28
GOLDBEES.NS,2024-03-28
GRSE.NS,2024-03-28
HAVELLS.NS,2024-03-28
HCLTECH.NS,2024-03-28
HDFCAMC.NS,2024-03-28
HDFCBANK.NS,2024-03-28
HEROMOTOCO.NS,2024-03-28
HINDALCO.NS,2024-03-28
HINDUNILVR.NS,2024-03-28
ICICIBANK.NS,2024-03-28
IDFCFIRSTB.NS,2024-03-28
IEX.NS,2024-03-28
IIFL.NS,2024-03-28
INDIGO.NS,2024-03-28
INDUSTOWER.NS,2024-03-28
INFY.NS,2024-03-28
IRCON.NS,2024-03-28
ITC.NS,2024-03-28
JSWSTEEL.NS,2024-03-28
KOTAKBANK.NS,2024-03-28
LALPATHLAB.NS,2024-03-28
LAURUSLABS.NS,2024-03-28
LUPIN.NS,2024-03-28
M&M.NS,2024-03-28
MANAPPURAM.NS,2024-03-28
MARICO.NS,2024-03-28
MARUTI.NS,2024-03-28
MCX.NS,2024-03-28
MON100.NS,2024-03-28
MPHASIS.NS,2024-03-28
MRF.NS,2024-03-28
MUTHOOTFIN.NS,2024-03-28
NAVINFLUOR.NS,2024-03-28
NESTLEIND.NS,2024-03-28
NIFTYBEES.NS,2024-03-28
OBEROIRLTY.NS,2024-03-28
OIL.NS,2024-03-28
ONGC.NS,2024-03-28
PAGEIND.NS,2024-03-28
PERSISTENT.NS,2024-03-28
PIDILITIND.NS,2024-03-28
PIIND.NS,2024-03-28
POLYCAB.NS,2024-03-28
POONAWALLA.NS,2024-03-28
PRESTIGE.NS,2024-03-28
RAYMOND.NS,2024-03-28
RELIANCE.NS,2024-03-28
RITES.NS,2024-03-28
RVNL.NS,2024-03-28
SAIL.NS,2024-03-28
SBIN.NS,2024-03-28
SHREECEM.NS,2024-03-28
SIEMENS.NS,2024-03-28
SRF.NS,2024-03-28
SUNPHARMA.NS,2024-03-28
SUZLON.NS,2024-03-28
TATACHEM.NS,2024-03-28
TATACOMM.NS,2024-03-28
TATAELXSI.NS,2024-03-28
TATASTEEL.NS,2024-03-28
TCS.NS,2024-03-28
TECHM.NS,2024-03-28
TITAN.NS,2024-03-28
TRIDENT.NS,2024-03-28
TVSMOTOR.NS,2024-03-28
VOLTAS.NS,2024-03-28
WIPRO.NS,2024-03-28
ZENSARTECH.NS,2024-03-28
