kdcode,dt
AARTIIND.NS,2021-11-25
ADANIENT.NS,2021-11-25
APOLLOTYRE.NS,2021-11-25
ASHOKLEY.NS,2021-11-25
ASIANPAINT.NS,2021-11-25
AUROPHARMA.NS,2021-11-25
AXISBANK.NS,2021-11-25
BAJFINANCE.NS,2021-11-25
BATAINDIA.NS,2021-11-25
BDL.NS,2021-11-25
BEML.NS,2021-11-25
BHARATFORG.NS,2021-11-25
BHARTIARTL.NS,2021-11-25
BHEL.NS,2021-11-25
BIOCON.NS,2021-11-25
BPCL.NS,2021-11-25
BRITANNIA.NS,2021-11-25
BSOFT.NS,2021-11-25
CDSL.NS,2021-11-25
CESC.NS,2021-11-25
CIPLA.NS,2021-11-25
COALINDIA.NS,2021-11-25
COFORGE.NS,2021-11-25
CONCOR.NS,2021-11-25
CUMMINSIND.NS,2021-11-25
DIXON.NS,2021-11-25
DRREDDY.NS,2021-11-25
EICHERMOT.NS,2021-11-25
GODREJPROP.NS,2021-11-25
GOLDBEES.NS,2021-11-25
GRSE.NS,2021-11-25
HAVELLS.NS,2021-11-25
HCLTECH.NS,2021-11-25
HDFCAMC.NS,2021-11-25
HDFCBANK.NS,2021-11-25
HEROMOTOCO.NS,2021-11-25
HINDALCO.NS,2021-11-25
HINDUNILVR.NS,2021-11-25
ICICIBANK.NS,2021-11-25
IDFCFIRSTB.NS,2021-11-25
IEX.NS,2021-11-25
IIFL.NS,2021-11-25
INDIGO.NS,2021-11-25
INDUSTOWER.NS,2021-11-25
INFY.NS,2021-11-25
IRCON.NS,2021-11-25
ITC.NS,2021-11-25
JSWSTEEL.NS,2021-11-25
KOTAKBANK.NS,2021-11-25
LALPATHLAB.NS,2021-11-25
LAURUSLABS.NS,2021-11-25
LUPIN.NS,2021-11-25
M&M.NS,2021-11-25
MANAPPURAM.NS,2021-11-25
MARICO.NS,2021-11-25
MARUTI.NS,2021-11-25
MCX.NS,2021-11-25
MON100.NS,2021-11-25
MPHASIS.NS,2021-11-25
MRF.NS,2021-11-25
MUTHOOTFIN.NS,2021-11-25
NAVINFLUOR.NS,2021-11-25
NESTLEIND.NS,2021-11-25
NIFTYBEES.NS,2021-11-25
OBEROIRLTY.NS,2021-11-25
OIL.NS,2021-11-25
ONGC.NS,2021-11-25
PAGEIND.NS,2021-11-25
PERSISTENT.NS,2021-11-25
PIDILITIND.NS,2021-11-25
PIIND.NS,2021-11-25
POLYCAB.NS,2021-11-25
POONAWALLA.NS,2021-11-25
PRESTIGE.NS,2021-11-25
RAYMOND.NS,2021-11-25
RELIANCE.NS,2021-11-25
RITES.NS,2021-11-25
RVNL.NS,2021-11-25
SAIL.NS,2021-11-25
SBIN.NS,2021-11-25
SHREECEM.NS,2021-11-25
SIEMENS.NS,2021-11-25
SRF.NS,2021-11-25
SUNPHARMA.NS,2021-11-25
SUZLON.NS,2021-11-25
TATACHEM.NS,2021-11-25
TATACOMM.NS,2021-11-25
TATAELXSI.NS,2021-11-25
TATASTEEL.NS,2021-11-25
TCS.NS,2021-11-25
TECHM.NS,2021-11-25
TITAN.NS,2021-11-25
TRIDENT.NS,2021-11-25
TVSMOTOR.NS,2021-11-25
VOLTAS.NS,2021-11-25
WIPRO.NS,2021-11-25
ZENSARTECH.NS,2021-11-25
