kdcode,dt
AARTIIND.NS,2020-04-21
ADANIENT.NS,2020-04-21
APOLLOTYRE.NS,2020-04-21
ASHOKLEY.NS,2020-04-21
ASIANPAINT.NS,2020-04-21
AUROPHARMA.NS,2020-04-21
AXISBANK.NS,2020-04-21
BAJFINANCE.NS,2020-04-21
BATAINDIA.NS,2020-04-21
BDL.NS,2020-04-21
BEML.NS,2020-04-21
BHARATFORG.NS,2020-04-21
BHARTIARTL.NS,2020-04-21
BHEL.NS,2020-04-21
BIOCON.NS,2020-04-21
BPCL.NS,2020-04-21
BRITANNIA.NS,2020-04-21
BSOFT.NS,2020-04-21
CDSL.NS,2020-04-21
CESC.NS,2020-04-21
CIPLA.NS,2020-04-21
COALINDIA.NS,2020-04-21
COFORGE.NS,2020-04-21
CONCOR.NS,2020-04-21
CUMMINSIND.NS,2020-04-21
DIXON.NS,2020-04-21
DRREDDY.NS,2020-04-21
EICHERMOT.NS,2020-04-21
GODREJPROP.NS,2020-04-21
GOLDBEES.NS,2020-04-21
GRSE.NS,2020-04-21
HAVELLS.NS,2020-04-21
HCLTECH.NS,2020-04-21
HDFCAMC.NS,2020-04-21
HDFCBANK.NS,2020-04-21
HEROMOTOCO.NS,2020-04-21
HINDALCO.NS,2020-04-21
HINDUNILVR.NS,2020-04-21
ICICIBANK.NS,2020-04-21
IDFCFIRSTB.NS,2020-04-21
IEX.NS,2020-04-21
IIFL.NS,2020-04-21
INDIGO.NS,2020-04-21
INDUSTOWER.NS,2020-04-21
INFY.NS,2020-04-21
IRCON.NS,2020-04-21
ITC.NS,2020-04-21
JSWSTEEL.NS,2020-04-21
KOTAKBANK.NS,2020-04-21
LALPATHLAB.NS,2020-04-21
LAURUSLABS.NS,2020-04-21
LUPIN.NS,2020-04-21
M&M.NS,2020-04-21
MANAPPURAM.NS,2020-04-21
MARICO.NS,2020-04-21
MARUTI.NS,2020-04-21
MCX.NS,2020-04-21
MON100.NS,2020-04-21
MPHASIS.NS,2020-04-21
MRF.NS,2020-04-21
MUTHOOTFIN.NS,2020-04-21
NAVINFLUOR.NS,2020-04-21
NESTLEIND.NS,2020-04-21
NIFTYBEES.NS,2020-04-21
OBEROIRLTY.NS,2020-04-21
OIL.NS,2020-04-21
ONGC.NS,2020-04-21
PAGEIND.NS,2020-04-21
PERSISTENT.NS,2020-04-21
PIDILITIND.NS,2020-04-21
PIIND.NS,2020-04-21
POLYCAB.NS,2020-04-21
POONAWALLA.NS,2020-04-21
PRESTIGE.NS,2020-04-21
RAYMOND.NS,2020-04-21
RELIANCE.NS,2020-04-21
RITES.NS,2020-04-21
RVNL.NS,2020-04-21
SAIL.NS,2020-04-21
SBIN.NS,2020-04-21
SHREECEM.NS,2020-04-21
SIEMENS.NS,2020-04-21
SRF.NS,2020-04-21
SUNPHARMA.NS,2020-04-21
SUZLON.NS,2020-04-21
TATACHEM.NS,2020-04-21
TATACOMM.NS,2020-04-21
TATAELXSI.NS,2020-04-21
TATASTEEL.NS,2020-04-21
TCS.NS,2020-04-21
TECHM.NS,2020-04-21
TITAN.NS,2020-04-21
TRIDENT.NS,2020-04-21
TVSMOTOR.NS,2020-04-21
VOLTAS.NS,2020-04-21
WIPRO.NS,2020-04-21
ZENSARTECH.NS,2020-04-21
