kdcode,dt
AARTIIND.NS,2021-05-07
ADANIENT.NS,2021-05-07
APOLLOTYRE.NS,2021-05-07
ASHOKLEY.NS,2021-05-07
ASIANPAINT.NS,2021-05-07
AUROPHARMA.NS,2021-05-07
AXISBANK.NS,2021-05-07
BAJFINANCE.NS,2021-05-07
BATAINDIA.NS,2021-05-07
BDL.NS,2021-05-07
BEML.NS,2021-05-07
BHARATFORG.NS,2021-05-07
BHARTIARTL.NS,2021-05-07
BHEL.NS,2021-05-07
BIOCON.NS,2021-05-07
BPCL.NS,2021-05-07
BRITANNIA.NS,2021-05-07
BSOFT.NS,2021-05-07
CDSL.NS,2021-05-07
CESC.NS,2021-05-07
CIPLA.NS,2021-05-07
COALINDIA.NS,2021-05-07
COFORGE.NS,2021-05-07
CONCOR.NS,2021-05-07
CUMMINSIND.NS,2021-05-07
DIXON.NS,2021-05-07
DRREDDY.NS,2021-05-07
EICHERMOT.NS,2021-05-07
GODREJPROP.NS,2021-05-07
GOLDBEES.NS,2021-05-07
GRSE.NS,2021-05-07
HAVELLS.NS,2021-05-07
HCLTECH.NS,2021-05-07
HDFCAMC.NS,2021-05-07
HDFCBANK.NS,2021-05-07
HEROMOTOCO.NS,2021-05-07
HINDALCO.NS,2021-05-07
HINDUNILVR.NS,2021-05-07
ICICIBANK.NS,2021-05-07
IDFCFIRSTB.NS,2021-05-07
IEX.NS,2021-05-07
IIFL.NS,2021-05-07
INDIGO.NS,2021-05-07
INDUSTOWER.NS,2021-05-07
INFY.NS,2021-05-07
IRCON.NS,2021-05-07
ITC.NS,2021-05-07
JSWSTEEL.NS,2021-05-07
KOTAKBANK.NS,2021-05-07
LALPATHLAB.NS,2021-05-07
LAURUSLABS.NS,2021-05-07
LUPIN.NS,2021-05-07
M&M.NS,2021-05-07
MANAPPURAM.NS,2021-05-07
MARICO.NS,2021-05-07
MARUTI.NS,2021-05-07
MCX.NS,2021-05-07
MON100.NS,2021-05-07
MPHASIS.NS,2021-05-07
MRF.NS,2021-05-07
MUTHOOTFIN.NS,2021-05-07
NAVINFLUOR.NS,2021-05-07
NESTLEIND.NS,2021-05-07
NIFTYBEES.NS,2021-05-07
OBEROIRLTY.NS,2021-05-07
OIL.NS,2021-05-07
ONGC.NS,2021-05-07
PAGEIND.NS,2021-05-07
PERSISTENT.NS,2021-05-07
PIDILITIND.NS,2021-05-07
PIIND.NS,2021-05-07
POLYCAB.NS,2021-05-07
POONAWALLA.NS,2021-05-07
PRESTIGE.NS,2021-05-07
RAYMOND.NS,2021-05-07
RELIANCE.NS,2021-05-07
RITES.NS,2021-05-07
RVNL.NS,2021-05-07
SAIL.NS,2021-05-07
SBIN.NS,2021-05-07
SHREECEM.NS,2021-05-07
SIEMENS.NS,2021-05-07
SRF.NS,2021-05-07
SUNPHARMA.NS,2021-05-07
SUZLON.NS,2021-05-07
TATACHEM.NS,2021-05-07
TATACOMM.NS,2021-05-07
TATAELXSI.NS,2021-05-07
TATASTEEL.NS,2021-05-07
TCS.NS,2021-05-07
TECHM.NS,2021-05-07
TITAN.NS,2021-05-07
TRIDENT.NS,2021-05-07
TVSMOTOR.NS,2021-05-07
VOLTAS.NS,2021-05-07
WIPRO.NS,2021-05-07
ZENSARTECH.NS,2021-05-07
