kdcode,dt
AARTIIND.NS,2023-05-23
ADANIENT.NS,2023-05-23
APOLLOTYRE.NS,2023-05-23
ASHOKLEY.NS,2023-05-23
ASIANPAINT.NS,2023-05-23
AUROPHARMA.NS,2023-05-23
AXISBANK.NS,2023-05-23
BAJFINANCE.NS,2023-05-23
BATAINDIA.NS,2023-05-23
BDL.NS,2023-05-23
BEML.NS,2023-05-23
BHARATFORG.NS,2023-05-23
BHARTIARTL.NS,2023-05-23
BHEL.NS,2023-05-23
BIOCON.NS,2023-05-23
BPCL.NS,2023-05-23
BRITANNIA.NS,2023-05-23
BSOFT.NS,2023-05-23
CDSL.NS,2023-05-23
CESC.NS,2023-05-23
CIPLA.NS,2023-05-23
COALINDIA.NS,2023-05-23
COFORGE.NS,2023-05-23
CONCOR.NS,2023-05-23
CUMMINSIND.NS,2023-05-23
DIXON.NS,2023-05-23
DRREDDY.NS,2023-05-23
EICHERMOT.NS,2023-05-23
GODREJPROP.NS,2023-05-23
GOLDBEES.NS,2023-05-23
GRSE.NS,2023-05-23
HAVELLS.NS,2023-05-23
HCLTECH.NS,2023-05-23
HDFCAMC.NS,2023-05-23
HDFCBANK.NS,2023-05-23
HEROMOTOCO.NS,2023-05-23
HINDALCO.NS,2023-05-23
HINDUNILVR.NS,2023-05-23
ICICIBANK.NS,2023-05-23
IDFCFIRSTB.NS,2023-05-23
IEX.NS,2023-05-23
IIFL.NS,2023-05-23
INDIGO.NS,2023-05-23
INDUSTOWER.NS,2023-05-23
INFY.NS,2023-05-23
IRCON.NS,2023-05-23
ITC.NS,2023-05-23
JSWSTEEL.NS,2023-05-23
KOTAKBANK.NS,2023-05-23
LALPATHLAB.NS,2023-05-23
LAURUSLABS.NS,2023-05-23
LUPIN.NS,2023-05-23
M&M.NS,2023-05-23
MANAPPURAM.NS,2023-05-23
MARICO.NS,2023-05-23
MARUTI.NS,2023-05-23
MCX.NS,2023-05-23
MON100.NS,2023-05-23
MPHASIS.NS,2023-05-23
MRF.NS,2023-05-23
MUTHOOTFIN.NS,2023-05-23
NAVINFLUOR.NS,2023-05-23
NESTLEIND.NS,2023-05-23
NIFTYBEES.NS,2023-05-23
OBEROIRLTY.NS,2023-05-23
OIL.NS,2023-05-23
ONGC.NS,2023-05-23
PAGEIND.NS,2023-05-23
PERSISTENT.NS,2023-05-23
PIDILITIND.NS,2023-05-23
PIIND.NS,2023-05-23
POLYCAB.NS,2023-05-23
POONAWALLA.NS,2023-05-23
PRESTIGE.NS,2023-05-23
RAYMOND.NS,2023-05-23
RELIANCE.NS,2023-05-23
RITES.NS,2023-05-23
RVNL.NS,2023-05-23
SAIL.NS,2023-05-23
SBIN.NS,2023-05-23
SHREECEM.NS,2023-05-23
SIEMENS.NS,2023-05-23
SRF.NS,2023-05-23
SUNPHARMA.NS,2023-05-23
SUZLON.NS,2023-05-23
TATACHEM.NS,2023-05-23
TATACOMM.NS,2023-05-23
TATAELXSI.NS,2023-05-23
TATASTEEL.NS,2023-05-23
TCS.NS,2023-05-23
TECHM.NS,2023-05-23
TITAN.NS,2023-05-23
TRIDENT.NS,2023-05-23
TVSMOTOR.NS,2023-05-23
VOLTAS.NS,2023-05-23
WIPRO.NS,2023-05-23
ZENSARTECH.NS,2023-05-23
