kdcode,dt
AARTIIND.NS,2022-02-21
ADANIENT.NS,2022-02-21
APOLLOTYRE.NS,2022-02-21
ASHOKLEY.NS,2022-02-21
ASIANPAINT.NS,2022-02-21
AUROPHARMA.NS,2022-02-21
AXISBANK.NS,2022-02-21
BAJFINANCE.NS,2022-02-21
BATAINDIA.NS,2022-02-21
BDL.NS,2022-02-21
BEML.NS,2022-02-21
BHARATFORG.NS,2022-02-21
BHARTIARTL.NS,2022-02-21
BHEL.NS,2022-02-21
BIOCON.NS,2022-02-21
BPCL.NS,2022-02-21
BRITANNIA.NS,2022-02-21
BSOFT.NS,2022-02-21
CDSL.NS,2022-02-21
CESC.NS,2022-02-21
CIPLA.NS,2022-02-21
COALINDIA.NS,2022-02-21
COFORGE.NS,2022-02-21
CONCOR.NS,2022-02-21
CUMMINSIND.NS,2022-02-21
DIXON.NS,2022-02-21
DRREDDY.NS,2022-02-21
EICHERMOT.NS,2022-02-21
GODREJPROP.NS,2022-02-21
GOLDBEES.NS,2022-02-21
GRSE.NS,2022-02-21
HAVELLS.NS,2022-02-21
HCLTECH.NS,2022-02-21
HDFCAMC.NS,2022-02-21
HDFCBANK.NS,2022-02-21
HEROMOTOCO.NS,2022-02-21
HINDALCO.NS,2022-02-21
HINDUNILVR.NS,2022-02-21
ICICIBANK.NS,2022-02-21
IDFCFIRSTB.NS,2022-02-21
IEX.NS,2022-02-21
IIFL.NS,2022-02-21
INDIGO.NS,2022-02-21
INDUSTOWER.NS,2022-02-21
INFY.NS,2022-02-21
IRCON.NS,2022-02-21
ITC.NS,2022-02-21
JSWSTEEL.NS,2022-02-21
KOTAKBANK.NS,2022-02-21
LALPATHLAB.NS,2022-02-21
LAURUSLABS.NS,2022-02-21
LUPIN.NS,2022-02-21
M&M.NS,2022-02-21
MANAPPURAM.NS,2022-02-21
MARICO.NS,2022-02-21
MARUTI.NS,2022-02-21
MCX.NS,2022-02-21
MON100.NS,2022-02-21
MPHASIS.NS,2022-02-21
MRF.NS,2022-02-21
MUTHOOTFIN.NS,2022-02-21
NAVINFLUOR.NS,2022-02-21
NESTLEIND.NS,2022-02-21
NIFTYBEES.NS,2022-02-21
OBEROIRLTY.NS,2022-02-21
OIL.NS,2022-02-21
ONGC.NS,2022-02-21
PAGEIND.NS,2022-02-21
PERSISTENT.NS,2022-02-21
PIDILITIND.NS,2022-02-21
PIIND.NS,2022-02-21
POLYCAB.NS,2022-02-21
POONAWALLA.NS,2022-02-21
PRESTIGE.NS,2022-02-21
RAYMOND.NS,2022-02-21
RELIANCE.NS,2022-02-21
RITES.NS,2022-02-21
RVNL.NS,2022-02-21
SAIL.NS,2022-02-21
SBIN.NS,2022-02-21
SHREECEM.NS,2022-02-21
SIEMENS.NS,2022-02-21
SRF.NS,2022-02-21
SUNPHARMA.NS,2022-02-21
SUZLON.NS,2022-02-21
TATACHEM.NS,2022-02-21
TATACOMM.NS,2022-02-21
TATAELXSI.NS,2022-02-21
TATASTEEL.NS,2022-02-21
TCS.NS,2022-02-21
TECHM.NS,2022-02-21
TITAN.NS,2022-02-21
TRIDENT.NS,2022-02-21
TVSMOTOR.NS,2022-02-21
VOLTAS.NS,2022-02-21
WIPRO.NS,2022-02-21
ZENSARTECH.NS,2022-02-21
