kdcode,dt
AARTIIND.NS,2020-03-06
ADANIENT.NS,2020-03-06
APOLLOTYRE.NS,2020-03-06
ASHOKLEY.NS,2020-03-06
ASIANPAINT.NS,2020-03-06
AUROPHARMA.NS,2020-03-06
AXISBANK.NS,2020-03-06
BAJFINANCE.NS,2020-03-06
BATAINDIA.NS,2020-03-06
BDL.NS,2020-03-06
BEML.NS,2020-03-06
BHARATFORG.NS,2020-03-06
BHARTIARTL.NS,2020-03-06
BHEL.NS,2020-03-06
BIOCON.NS,2020-03-06
BPCL.NS,2020-03-06
BRITANNIA.NS,2020-03-06
BSOFT.NS,2020-03-06
CDSL.NS,2020-03-06
CESC.NS,2020-03-06
CIPLA.NS,2020-03-06
COALINDIA.NS,2020-03-06
COFORGE.NS,2020-03-06
CONCOR.NS,2020-03-06
CUMMINSIND.NS,2020-03-06
DIXON.NS,2020-03-06
DRREDDY.NS,2020-03-06
EICHERMOT.NS,2020-03-06
GODREJPROP.NS,2020-03-06
GOLDBEES.NS,2020-03-06
GRSE.NS,2020-03-06
HAVELLS.NS,2020-03-06
HCLTECH.NS,2020-03-06
HDFCAMC.NS,2020-03-06
HDFCBANK.NS,2020-03-06
HEROMOTOCO.NS,2020-03-06
HINDALCO.NS,2020-03-06
HINDUNILVR.NS,2020-03-06
ICICIBANK.NS,2020-03-06
IDFCFIRSTB.NS,2020-03-06
IEX.NS,2020-03-06
IIFL.NS,2020-03-06
INDIGO.NS,2020-03-06
INDUSTOWER.NS,2020-03-06
INFY.NS,2020-03-06
IRCON.NS,2020-03-06
ITC.NS,2020-03-06
JSWSTEEL.NS,2020-03-06
KOTAKBANK.NS,2020-03-06
LALPATHLAB.NS,2020-03-06
LAURUSLABS.NS,2020-03-06
LUPIN.NS,2020-03-06
M&M.NS,2020-03-06
MANAPPURAM.NS,2020-03-06
MARICO.NS,2020-03-06
MARUTI.NS,2020-03-06
MCX.NS,2020-03-06
MON100.NS,2020-03-06
MPHASIS.NS,2020-03-06
MRF.NS,2020-03-06
MUTHOOTFIN.NS,2020-03-06
NAVINFLUOR.NS,2020-03-06
NESTLEIND.NS,2020-03-06
NIFTYBEES.NS,2020-03-06
OBEROIRLTY.NS,2020-03-06
OIL.NS,2020-03-06
ONGC.NS,2020-03-06
PAGEIND.NS,2020-03-06
PERSISTENT.NS,2020-03-06
PIDILITIND.NS,2020-03-06
PIIND.NS,2020-03-06
POLYCAB.NS,2020-03-06
POONAWALLA.NS,2020-03-06
PRESTIGE.NS,2020-03-06
RAYMOND.NS,2020-03-06
RELIANCE.NS,2020-03-06
RITES.NS,2020-03-06
RVNL.NS,2020-03-06
SAIL.NS,2020-03-06
SBIN.NS,2020-03-06
SHREECEM.NS,2020-03-06
SIEMENS.NS,2020-03-06
SRF.NS,2020-03-06
SUNPHARMA.NS,2020-03-06
SUZLON.NS,2020-03-06
TATACHEM.NS,2020-03-06
TATACOMM.NS,2020-03-06
TATAELXSI.NS,2020-03-06
TATASTEEL.NS,2020-03-06
TCS.NS,2020-03-06
TECHM.NS,2020-03-06
TITAN.NS,2020-03-06
TRIDENT.NS,2020-03-06
TVSMOTOR.NS,2020-03-06
VOLTAS.NS,2020-03-06
WIPRO.NS,2020-03-06
ZENSARTECH.NS,2020-03-06
