kdcode,dt
AARTIIND.NS,2020-05-22
ADANIENT.NS,2020-05-22
APOLLOTYRE.NS,2020-05-22
ASHOKLEY.NS,2020-05-22
ASIANPAINT.NS,2020-05-22
AUROPHARMA.NS,2020-05-22
AXISBANK.NS,2020-05-22
BAJFINANCE.NS,2020-05-22
BATAINDIA.NS,2020-05-22
BDL.NS,2020-05-22
BEML.NS,2020-05-22
BHARATFORG.NS,2020-05-22
BHARTIARTL.NS,2020-05-22
BHEL.NS,2020-05-22
BIOCON.NS,2020-05-22
BPCL.NS,2020-05-22
BRITANNIA.NS,2020-05-22
BSOFT.NS,2020-05-22
CDSL.NS,2020-05-22
CESC.NS,2020-05-22
CIPLA.NS,2020-05-22
COALINDIA.NS,2020-05-22
COFORGE.NS,2020-05-22
CONCOR.NS,2020-05-22
CUMMINSIND.NS,2020-05-22
DIXON.NS,2020-05-22
DRREDDY.NS,2020-05-22
EICHERMOT.NS,2020-05-22
GODREJPROP.NS,2020-05-22
GOLDBEES.NS,2020-05-22
GRSE.NS,2020-05-22
HAVELLS.NS,2020-05-22
HCLTECH.NS,2020-05-22
HDFCAMC.NS,2020-05-22
HDFCBANK.NS,2020-05-22
HEROMOTOCO.NS,2020-05-22
HINDALCO.NS,2020-05-22
HINDUNILVR.NS,2020-05-22
ICICIBANK.NS,2020-05-22
IDFCFIRSTB.NS,2020-05-22
IEX.NS,2020-05-22
IIFL.NS,2020-05-22
INDIGO.NS,2020-05-22
INDUSTOWER.NS,2020-05-22
INFY.NS,2020-05-22
IRCON.NS,2020-05-22
ITC.NS,2020-05-22
JSWSTEEL.NS,2020-05-22
KOTAKBANK.NS,2020-05-22
LALPATHLAB.NS,2020-05-22
LAURUSLABS.NS,2020-05-22
LUPIN.NS,2020-05-22
M&M.NS,2020-05-22
MANAPPURAM.NS,2020-05-22
MARICO.NS,2020-05-22
MARUTI.NS,2020-05-22
MCX.NS,2020-05-22
MON100.NS,2020-05-22
MPHASIS.NS,2020-05-22
MRF.NS,2020-05-22
MUTHOOTFIN.NS,2020-05-22
NAVINFLUOR.NS,2020-05-22
NESTLEIND.NS,2020-05-22
NIFTYBEES.NS,2020-05-22
OBEROIRLTY.NS,2020-05-22
OIL.NS,2020-05-22
ONGC.NS,2020-05-22
PAGEIND.NS,2020-05-22
PERSISTENT.NS,2020-05-22
PIDILITIND.NS,2020-05-22
PIIND.NS,2020-05-22
POLYCAB.NS,2020-05-22
POONAWALLA.NS,2020-05-22
PRESTIGE.NS,2020-05-22
RAYMOND.NS,2020-05-22
RELIANCE.NS,2020-05-22
RITES.NS,2020-05-22
RVNL.NS,2020-05-22
SAIL.NS,2020-05-22
SBIN.NS,2020-05-22
SHREECEM.NS,2020-05-22
SIEMENS.NS,2020-05-22
SRF.NS,2020-05-22
SUNPHARMA.NS,2020-05-22
SUZLON.NS,2020-05-22
TATACHEM.NS,2020-05-22
TATACOMM.NS,2020-05-22
TATAELXSI.NS,2020-05-22
TATASTEEL.NS,2020-05-22
TCS.NS,2020-05-22
TECHM.NS,2020-05-22
TITAN.NS,2020-05-22
TRIDENT.NS,2020-05-22
TVSMOTOR.NS,2020-05-22
VOLTAS.NS,2020-05-22
WIPRO.NS,2020-05-22
ZENSARTECH.NS,2020-05-22
