kdcode,dt
AARTIIND.NS,2021-01-29
ADANIENT.NS,2021-01-29
APOLLOTYRE.NS,2021-01-29
ASHOKLEY.NS,2021-01-29
ASIANPAINT.NS,2021-01-29
AUROPHARMA.NS,2021-01-29
AXISBANK.NS,2021-01-29
BAJFINANCE.NS,2021-01-29
BATAINDIA.NS,2021-01-29
BDL.NS,2021-01-29
BEML.NS,2021-01-29
BHARATFORG.NS,2021-01-29
BHARTIARTL.NS,2021-01-29
BHEL.NS,2021-01-29
BIOCON.NS,2021-01-29
BPCL.NS,2021-01-29
BRITANNIA.NS,2021-01-29
BSOFT.NS,2021-01-29
CDSL.NS,2021-01-29
CESC.NS,2021-01-29
CIPLA.NS,2021-01-29
COALINDIA.NS,2021-01-29
COFORGE.NS,2021-01-29
CONCOR.NS,2021-01-29
CUMMINSIND.NS,2021-01-29
DIXON.NS,2021-01-29
DRREDDY.NS,2021-01-29
EICHERMOT.NS,2021-01-29
GODREJPROP.NS,2021-01-29
GOLDBEES.NS,2021-01-29
GRSE.NS,2021-01-29
HAVELLS.NS,2021-01-29
HCLTECH.NS,2021-01-29
HDFCAMC.NS,2021-01-29
HDFCBANK.NS,2021-01-29
HEROMOTOCO.NS,2021-01-29
HINDALCO.NS,2021-01-29
HINDUNILVR.NS,2021-01-29
ICICIBANK.NS,2021-01-29
IDFCFIRSTB.NS,2021-01-29
IEX.NS,2021-01-29
IIFL.NS,2021-01-29
INDIGO.NS,2021-01-29
INDUSTOWER.NS,2021-01-29
INFY.NS,2021-01-29
IRCON.NS,2021-01-29
ITC.NS,2021-01-29
JSWSTEEL.NS,2021-01-29
KOTAKBANK.NS,2021-01-29
LALPATHLAB.NS,2021-01-29
LAURUSLABS.NS,2021-01-29
LUPIN.NS,2021-01-29
M&M.NS,2021-01-29
MANAPPURAM.NS,2021-01-29
MARICO.NS,2021-01-29
MARUTI.NS,2021-01-29
MCX.NS,2021-01-29
MON100.NS,2021-01-29
MPHASIS.NS,2021-01-29
MRF.NS,2021-01-29
MUTHOOTFIN.NS,2021-01-29
NAVINFLUOR.NS,2021-01-29
NESTLEIND.NS,2021-01-29
NIFTYBEES.NS,2021-01-29
OBEROIRLTY.NS,2021-01-29
OIL.NS,2021-01-29
ONGC.NS,2021-01-29
PAGEIND.NS,2021-01-29
PERSISTENT.NS,2021-01-29
PIDILITIND.NS,2021-01-29
PIIND.NS,2021-01-29
POLYCAB.NS,2021-01-29
POONAWALLA.NS,2021-01-29
PRESTIGE.NS,2021-01-29
RAYMOND.NS,2021-01-29
RELIANCE.NS,2021-01-29
RITES.NS,2021-01-29
RVNL.NS,2021-01-29
SAIL.NS,2021-01-29
SBIN.NS,2021-01-29
SHREECEM.NS,2021-01-29
SIEMENS.NS,2021-01-29
SRF.NS,2021-01-29
SUNPHARMA.NS,2021-01-29
SUZLON.NS,2021-01-29
TATACHEM.NS,2021-01-29
TATACOMM.NS,2021-01-29
TATAELXSI.NS,2021-01-29
TATASTEEL.NS,2021-01-29
TCS.NS,2021-01-29
TECHM.NS,2021-01-29
TITAN.NS,2021-01-29
TRIDENT.NS,2021-01-29
TVSMOTOR.NS,2021-01-29
VOLTAS.NS,2021-01-29
WIPRO.NS,2021-01-29
ZENSARTECH.NS,2021-01-29
