kdcode,dt
AARTIIND.NS,2022-03-16
ADANIENT.NS,2022-03-16
APOLLOTYRE.NS,2022-03-16
ASHOKLEY.NS,2022-03-16
ASIANPAINT.NS,2022-03-16
AUROPHARMA.NS,2022-03-16
AXISBANK.NS,2022-03-16
BAJFINANCE.NS,2022-03-16
BATAINDIA.NS,2022-03-16
BDL.NS,2022-03-16
BEML.NS,2022-03-16
BHARATFORG.NS,2022-03-16
BHARTIARTL.NS,2022-03-16
BHEL.NS,2022-03-16
BIOCON.NS,2022-03-16
BPCL.NS,2022-03-16
BRITANNIA.NS,2022-03-16
BSOFT.NS,2022-03-16
CDSL.NS,2022-03-16
CESC.NS,2022-03-16
CIPLA.NS,2022-03-16
COALINDIA.NS,2022-03-16
COFORGE.NS,2022-03-16
CONCOR.NS,2022-03-16
CUMMINSIND.NS,2022-03-16
DIXON.NS,2022-03-16
DRREDDY.NS,2022-03-16
EICHERMOT.NS,2022-03-16
GODREJPROP.NS,2022-03-16
GOLDBEES.NS,2022-03-16
GRSE.NS,2022-03-16
HAVELLS.NS,2022-03-16
HCLTECH.NS,2022-03-16
HDFCAMC.NS,2022-03-16
HDFCBANK.NS,2022-03-16
HEROMOTOCO.NS,2022-03-16
HINDALCO.NS,2022-03-16
HINDUNILVR.NS,2022-03-16
ICICIBANK.NS,2022-03-16
IDFCFIRSTB.NS,2022-03-16
IEX.NS,2022-03-16
IIFL.NS,2022-03-16
INDIGO.NS,2022-03-16
INDUSTOWER.NS,2022-03-16
INFY.NS,2022-03-16
IRCON.NS,2022-03-16
ITC.NS,2022-03-16
JSWSTEEL.NS,2022-03-16
KOTAKBANK.NS,2022-03-16
LALPATHLAB.NS,2022-03-16
LAURUSLABS.NS,2022-03-16
LUPIN.NS,2022-03-16
M&M.NS,2022-03-16
MANAPPURAM.NS,2022-03-16
MARICO.NS,2022-03-16
MARUTI.NS,2022-03-16
MCX.NS,2022-03-16
MON100.NS,2022-03-16
MPHASIS.NS,2022-03-16
MRF.NS,2022-03-16
MUTHOOTFIN.NS,2022-03-16
NAVINFLUOR.NS,2022-03-16
NESTLEIND.NS,2022-03-16
NIFTYBEES.NS,2022-03-16
OBEROIRLTY.NS,2022-03-16
OIL.NS,2022-03-16
ONGC.NS,2022-03-16
PAGEIND.NS,2022-03-16
PERSISTENT.NS,2022-03-16
PIDILITIND.NS,2022-03-16
PIIND.NS,2022-03-16
POLYCAB.NS,2022-03-16
POONAWALLA.NS,2022-03-16
PRESTIGE.NS,2022-03-16
RAYMOND.NS,2022-03-16
RELIANCE.NS,2022-03-16
RITES.NS,2022-03-16
RVNL.NS,2022-03-16
SAIL.NS,2022-03-16
SBIN.NS,2022-03-16
SHREECEM.NS,2022-03-16
SIEMENS.NS,2022-03-16
SRF.NS,2022-03-16
SUNPHARMA.NS,2022-03-16
SUZLON.NS,2022-03-16
TATACHEM.NS,2022-03-16
TATACOMM.NS,2022-03-16
TATAELXSI.NS,2022-03-16
TATASTEEL.NS,2022-03-16
TCS.NS,2022-03-16
TECHM.NS,2022-03-16
TITAN.NS,2022-03-16
TRIDENT.NS,2022-03-16
TVSMOTOR.NS,2022-03-16
VOLTAS.NS,2022-03-16
WIPRO.NS,2022-03-16
ZENSARTECH.NS,2022-03-16
