kdcode,dt
AARTIIND.NS,2023-08-07
ADANIENT.NS,2023-08-07
APOLLOTYRE.NS,2023-08-07
ASHOKLEY.NS,2023-08-07
ASIANPAINT.NS,2023-08-07
AUROPHARMA.NS,2023-08-07
AXISBANK.NS,2023-08-07
BAJFINANCE.NS,2023-08-07
BATAINDIA.NS,2023-08-07
BDL.NS,2023-08-07
BEML.NS,2023-08-07
BHARATFORG.NS,2023-08-07
BHARTIARTL.NS,2023-08-07
BHEL.NS,2023-08-07
BIOCON.NS,2023-08-07
BPCL.NS,2023-08-07
BRITANNIA.NS,2023-08-07
BSOFT.NS,2023-08-07
CDSL.NS,2023-08-07
CESC.NS,2023-08-07
CIPLA.NS,2023-08-07
COALINDIA.NS,2023-08-07
COFORGE.NS,2023-08-07
CONCOR.NS,2023-08-07
CUMMINSIND.NS,2023-08-07
DIXON.NS,2023-08-07
DRREDDY.NS,2023-08-07
EICHERMOT.NS,2023-08-07
GODREJPROP.NS,2023-08-07
GOLDBEES.NS,2023-08-07
GRSE.NS,2023-08-07
HAVELLS.NS,2023-08-07
HCLTECH.NS,2023-08-07
HDFCAMC.NS,2023-08-07
HDFCBANK.NS,2023-08-07
HEROMOTOCO.NS,2023-08-07
HINDALCO.NS,2023-08-07
HINDUNILVR.NS,2023-08-07
ICICIBANK.NS,2023-08-07
IDFCFIRSTB.NS,2023-08-07
IEX.NS,2023-08-07
IIFL.NS,2023-08-07
INDIGO.NS,2023-08-07
INDUSTOWER.NS,2023-08-07
INFY.NS,2023-08-07
IRCON.NS,2023-08-07
ITC.NS,2023-08-07
JSWSTEEL.NS,2023-08-07
KOTAKBANK.NS,2023-08-07
LALPATHLAB.NS,2023-08-07
LAURUSLABS.NS,2023-08-07
LUPIN.NS,2023-08-07
M&M.NS,2023-08-07
MANAPPURAM.NS,2023-08-07
MARICO.NS,2023-08-07
MARUTI.NS,2023-08-07
MCX.NS,2023-08-07
MON100.NS,2023-08-07
MPHASIS.NS,2023-08-07
MRF.NS,2023-08-07
MUTHOOTFIN.NS,2023-08-07
NAVINFLUOR.NS,2023-08-07
NESTLEIND.NS,2023-08-07
NIFTYBEES.NS,2023-08-07
OBEROIRLTY.NS,2023-08-07
OIL.NS,2023-08-07
ONGC.NS,2023-08-07
PAGEIND.NS,2023-08-07
PERSISTENT.NS,2023-08-07
PIDILITIND.NS,2023-08-07
PIIND.NS,2023-08-07
POLYCAB.NS,2023-08-07
POONAWALLA.NS,2023-08-07
PRESTIGE.NS,2023-08-07
RAYMOND.NS,2023-08-07
RELIANCE.NS,2023-08-07
RITES.NS,2023-08-07
RVNL.NS,2023-08-07
SAIL.NS,2023-08-07
SBIN.NS,2023-08-07
SHREECEM.NS,2023-08-07
SIEMENS.NS,2023-08-07
SRF.NS,2023-08-07
SUNPHARMA.NS,2023-08-07
SUZLON.NS,2023-08-07
TATACHEM.NS,2023-08-07
TATACOMM.NS,2023-08-07
TATAELXSI.NS,2023-08-07
TATASTEEL.NS,2023-08-07
TCS.NS,2023-08-07
TECHM.NS,2023-08-07
TITAN.NS,2023-08-07
TRIDENT.NS,2023-08-07
TVSMOTOR.NS,2023-08-07
VOLTAS.NS,2023-08-07
WIPRO.NS,2023-08-07
ZENSARTECH.NS,2023-08-07
