kdcode,dt
AARTIIND.NS,2024-03-26
ADANIENT.NS,2024-03-26
APOLLOTYRE.NS,2024-03-26
ASHOKLEY.NS,2024-03-26
ASIANPAINT.NS,2024-03-26
AUROPHARMA.NS,2024-03-26
AXISBANK.NS,2024-03-26
BAJFINANCE.NS,2024-03-26
BATAINDIA.NS,2024-03-26
BDL.NS,2024-03-26
BEML.NS,2024-03-26
BHARATFORG.NS,2024-03-26
BHARTIARTL.NS,2024-03-26
BHEL.NS,2024-03-26
BIOCON.NS,2024-03-26
BPCL.NS,2024-03-26
BRITANNIA.NS,2024-03-26
BSOFT.NS,2024-03-26
CDSL.NS,2024-03-26
CESC.NS,2024-03-26
CIPLA.NS,2024-03-26
COALINDIA.NS,2024-03-26
COFORGE.NS,2024-03-26
CONCOR.NS,2024-03-26
CUMMINSIND.NS,2024-03-26
DIXON.NS,2024-03-26
DRREDDY.NS,2024-03-26
EICHERMOT.NS,2024-03-26
GODREJPROP.NS,2024-03-26
GOLDBEES.NS,2024-03-26
GRSE.NS,2024-03-26
HAVELLS.NS,2024-03-26
HCLTECH.NS,2024-03-26
HDFCAMC.NS,2024-03-26
HDFCBANK.NS,2024-03-26
HEROMOTOCO.NS,2024-03-26
HINDALCO.NS,2024-03-26
HINDUNILVR.NS,2024-03-26
ICICIBANK.NS,2024-03-26
IDFCFIRSTB.NS,2024-03-26
IEX.NS,2024-03-26
IIFL.NS,2024-03-26
INDIGO.NS,2024-03-26
INDUSTOWER.NS,2024-03-26
INFY.NS,2024-03-26
IRCON.NS,2024-03-26
ITC.NS,2024-03-26
JSWSTEEL.NS,2024-03-26
KOTAKBANK.NS,2024-03-26
LALPATHLAB.NS,2024-03-26
LAURUSLABS.NS,2024-03-26
LUPIN.NS,2024-03-26
M&M.NS,2024-03-26
MANAPPURAM.NS,2024-03-26
MARICO.NS,2024-03-26
MARUTI.NS,2024-03-26
MCX.NS,2024-03-26
MON100.NS,2024-03-26
MPHASIS.NS,2024-03-26
MRF.NS,2024-03-26
MUTHOOTFIN.NS,2024-03-26
NAVINFLUOR.NS,2024-03-26
NESTLEIND.NS,2024-03-26
NIFTYBEES.NS,2024-03-26
OBEROIRLTY.NS,2024-03-26
OIL.NS,2024-03-26
ONGC.NS,2024-03-26
PAGEIND.NS,2024-03-26
PERSISTENT.NS,2024-03-26
PIDILITIND.NS,2024-03-26
PIIND.NS,2024-03-26
POLYCAB.NS,2024-03-26
POONAWALLA.NS,2024-03-26
PRESTIGE.NS,2024-03-26
RAYMOND.NS,2024-03-26
RELIANCE.NS,2024-03-26
RITES.NS,2024-03-26
RVNL.NS,2024-03-26
SAIL.NS,2024-03-26
SBIN.NS,2024-03-26
SHREECEM.NS,2024-03-26
SIEMENS.NS,2024-03-26
SRF.NS,2024-03-26
SUNPHARMA.NS,2024-03-26
SUZLON.NS,2024-03-26
TATACHEM.NS,2024-03-26
TATACOMM.NS,2024-03-26
TATAELXSI.NS,2024-03-26
TATASTEEL.NS,2024-03-26
TCS.NS,2024-03-26
TECHM.NS,2024-03-26
TITAN.NS,2024-03-26
TRIDENT.NS,2024-03-26
TVSMOTOR.NS,2024-03-26
VOLTAS.NS,2024-03-26
WIPRO.NS,2024-03-26
ZENSARTECH.NS,2024-03-26
