kdcode,dt
AARTIIND.NS,2023-08-22
ADANIENT.NS,2023-08-22
APOLLOTYRE.NS,2023-08-22
ASHOKLEY.NS,2023-08-22
ASIANPAINT.NS,2023-08-22
AUROPHARMA.NS,2023-08-22
AXISBANK.NS,2023-08-22
BAJFINANCE.NS,2023-08-22
BATAINDIA.NS,2023-08-22
BDL.NS,2023-08-22
BEML.NS,2023-08-22
BHARATFORG.NS,2023-08-22
BHARTIARTL.NS,2023-08-22
BHEL.NS,2023-08-22
BIOCON.NS,2023-08-22
BPCL.NS,2023-08-22
BRITANNIA.NS,2023-08-22
BSOFT.NS,2023-08-22
CDSL.NS,2023-08-22
CESC.NS,2023-08-22
CIPLA.NS,2023-08-22
COALINDIA.NS,2023-08-22
COFORGE.NS,2023-08-22
CONCOR.NS,2023-08-22
CUMMINSIND.NS,2023-08-22
DIXON.NS,2023-08-22
DRREDDY.NS,2023-08-22
EICHERMOT.NS,2023-08-22
GODREJPROP.NS,2023-08-22
GOLDBEES.NS,2023-08-22
GRSE.NS,2023-08-22
HAVELLS.NS,2023-08-22
HCLTECH.NS,2023-08-22
HDFCAMC.NS,2023-08-22
HDFCBANK.NS,2023-08-22
HEROMOTOCO.NS,2023-08-22
HINDALCO.NS,2023-08-22
HINDUNILVR.NS,2023-08-22
ICICIBANK.NS,2023-08-22
IDFCFIRSTB.NS,2023-08-22
IEX.NS,2023-08-22
IIFL.NS,2023-08-22
INDIGO.NS,2023-08-22
INDUSTOWER.NS,2023-08-22
INFY.NS,2023-08-22
IRCON.NS,2023-08-22
ITC.NS,2023-08-22
JSWSTEEL.NS,2023-08-22
KOTAKBANK.NS,2023-08-22
LALPATHLAB.NS,2023-08-22
LAURUSLABS.NS,2023-08-22
LUPIN.NS,2023-08-22
M&M.NS,2023-08-22
MANAPPURAM.NS,2023-08-22
MARICO.NS,2023-08-22
MARUTI.NS,2023-08-22
MCX.NS,2023-08-22
MON100.NS,2023-08-22
MPHASIS.NS,2023-08-22
MRF.NS,2023-08-22
MUTHOOTFIN.NS,2023-08-22
NAVINFLUOR.NS,2023-08-22
NESTLEIND.NS,2023-08-22
NIFTYBEES.NS,2023-08-22
OBEROIRLTY.NS,2023-08-22
OIL.NS,2023-08-22
ONGC.NS,2023-08-22
PAGEIND.NS,2023-08-22
PERSISTENT.NS,2023-08-22
PIDILITIND.NS,2023-08-22
PIIND.NS,2023-08-22
POLYCAB.NS,2023-08-22
POONAWALLA.NS,2023-08-22
PRESTIGE.NS,2023-08-22
RAYMOND.NS,2023-08-22
RELIANCE.NS,2023-08-22
RITES.NS,2023-08-22
RVNL.NS,2023-08-22
SAIL.NS,2023-08-22
SBIN.NS,2023-08-22
SHREECEM.NS,2023-08-22
SIEMENS.NS,2023-08-22
SRF.NS,2023-08-22
SUNPHARMA.NS,2023-08-22
SUZLON.NS,2023-08-22
TATACHEM.NS,2023-08-22
TATACOMM.NS,2023-08-22
TATAELXSI.NS,2023-08-22
TATASTEEL.NS,2023-08-22
TCS.NS,2023-08-22
TECHM.NS,2023-08-22
TITAN.NS,2023-08-22
TRIDENT.NS,2023-08-22
TVSMOTOR.NS,2023-08-22
VOLTAS.NS,2023-08-22
WIPRO.NS,2023-08-22
ZENSARTECH.NS,2023-08-22
