kdcode,dt
AARTIIND.NS,2022-08-25
ADANIENT.NS,2022-08-25
APOLLOTYRE.NS,2022-08-25
ASHOKLEY.NS,2022-08-25
ASIANPAINT.NS,2022-08-25
AUROPHARMA.NS,2022-08-25
AXISBANK.NS,2022-08-25
BAJFINANCE.NS,2022-08-25
BATAINDIA.NS,2022-08-25
BDL.NS,2022-08-25
BEML.NS,2022-08-25
BHARATFORG.NS,2022-08-25
BHARTIARTL.NS,2022-08-25
BHEL.NS,2022-08-25
BIOCON.NS,2022-08-25
BPCL.NS,2022-08-25
BRITANNIA.NS,2022-08-25
BSOFT.NS,2022-08-25
CDSL.NS,2022-08-25
CESC.NS,2022-08-25
CIPLA.NS,2022-08-25
COALINDIA.NS,2022-08-25
COFORGE.NS,2022-08-25
CONCOR.NS,2022-08-25
CUMMINSIND.NS,2022-08-25
DIXON.NS,2022-08-25
DRREDDY.NS,2022-08-25
EICHERMOT.NS,2022-08-25
GODREJPROP.NS,2022-08-25
GOLDBEES.NS,2022-08-25
GRSE.NS,2022-08-25
HAVELLS.NS,2022-08-25
HCLTECH.NS,2022-08-25
HDFCAMC.NS,2022-08-25
HDFCBANK.NS,2022-08-25
HEROMOTOCO.NS,2022-08-25
HINDALCO.NS,2022-08-25
HINDUNILVR.NS,2022-08-25
ICICIBANK.NS,2022-08-25
IDFCFIRSTB.NS,2022-08-25
IEX.NS,2022-08-25
IIFL.NS,2022-08-25
INDIGO.NS,2022-08-25
INDUSTOWER.NS,2022-08-25
INFY.NS,2022-08-25
IRCON.NS,2022-08-25
ITC.NS,2022-08-25
JSWSTEEL.NS,2022-08-25
KOTAKBANK.NS,2022-08-25
LALPATHLAB.NS,2022-08-25
LAURUSLABS.NS,2022-08-25
LUPIN.NS,2022-08-25
M&M.NS,2022-08-25
MANAPPURAM.NS,2022-08-25
MARICO.NS,2022-08-25
MARUTI.NS,2022-08-25
MCX.NS,2022-08-25
MON100.NS,2022-08-25
MPHASIS.NS,2022-08-25
MRF.NS,2022-08-25
MUTHOOTFIN.NS,2022-08-25
NAVINFLUOR.NS,2022-08-25
NESTLEIND.NS,2022-08-25
NIFTYBEES.NS,2022-08-25
OBEROIRLTY.NS,2022-08-25
OIL.NS,2022-08-25
ONGC.NS,2022-08-25
PAGEIND.NS,2022-08-25
PERSISTENT.NS,2022-08-25
PIDILITIND.NS,2022-08-25
PIIND.NS,2022-08-25
POLYCAB.NS,2022-08-25
POONAWALLA.NS,2022-08-25
PRESTIGE.NS,2022-08-25
RAYMOND.NS,2022-08-25
RELIANCE.NS,2022-08-25
RITES.NS,2022-08-25
RVNL.NS,2022-08-25
SAIL.NS,2022-08-25
SBIN.NS,2022-08-25
SHREECEM.NS,2022-08-25
SIEMENS.NS,2022-08-25
SRF.NS,2022-08-25
SUNPHARMA.NS,2022-08-25
SUZLON.NS,2022-08-25
TATACHEM.NS,2022-08-25
TATACOMM.NS,2022-08-25
TATAELXSI.NS,2022-08-25
TATASTEEL.NS,2022-08-25
TCS.NS,2022-08-25
TECHM.NS,2022-08-25
TITAN.NS,2022-08-25
TRIDENT.NS,2022-08-25
TVSMOTOR.NS,2022-08-25
VOLTAS.NS,2022-08-25
WIPRO.NS,2022-08-25
ZENSARTECH.NS,2022-08-25
