kdcode,dt
AARTIIND.NS,2024-05-24
ADANIENT.NS,2024-05-24
APOLLOTYRE.NS,2024-05-24
ASHOKLEY.NS,2024-05-24
ASIANPAINT.NS,2024-05-24
AUROPHARMA.NS,2024-05-24
AXISBANK.NS,2024-05-24
BAJFINANCE.NS,2024-05-24
BATAINDIA.NS,2024-05-24
BDL.NS,2024-05-24
BEML.NS,2024-05-24
BHARATFORG.NS,2024-05-24
BHARTIARTL.NS,2024-05-24
BHEL.NS,2024-05-24
BIOCON.NS,2024-05-24
BPCL.NS,2024-05-24
BRITANNIA.NS,2024-05-24
BSOFT.NS,2024-05-24
CDSL.NS,2024-05-24
CESC.NS,2024-05-24
CIPLA.NS,2024-05-24
COALINDIA.NS,2024-05-24
COFORGE.NS,2024-05-24
CONCOR.NS,2024-05-24
CUMMINSIND.NS,2024-05-24
DIXON.NS,2024-05-24
DRREDDY.NS,2024-05-24
EICHERMOT.NS,2024-05-24
GODREJPROP.NS,2024-05-24
GOLDBEES.NS,2024-05-24
GRSE.NS,2024-05-24
HAVELLS.NS,2024-05-24
HCLTECH.NS,2024-05-24
HDFCAMC.NS,2024-05-24
HDFCBANK.NS,2024-05-24
HEROMOTOCO.NS,2024-05-24
HINDALCO.NS,2024-05-24
HINDUNILVR.NS,2024-05-24
ICICIBANK.NS,2024-05-24
IDFCFIRSTB.NS,2024-05-24
IEX.NS,2024-05-24
IIFL.NS,2024-05-24
INDIGO.NS,2024-05-24
INDUSTOWER.NS,2024-05-24
INFY.NS,2024-05-24
IRCON.NS,2024-05-24
ITC.NS,2024-05-24
JSWSTEEL.NS,2024-05-24
KOTAKBANK.NS,2024-05-24
LALPATHLAB.NS,2024-05-24
LAURUSLABS.NS,2024-05-24
LUPIN.NS,2024-05-24
M&M.NS,2024-05-24
MANAPPURAM.NS,2024-05-24
MARICO.NS,2024-05-24
MARUTI.NS,2024-05-24
MCX.NS,2024-05-24
MON100.NS,2024-05-24
MPHASIS.NS,2024-05-24
MRF.NS,2024-05-24
MUTHOOTFIN.NS,2024-05-24
NAVINFLUOR.NS,2024-05-24
NESTLEIND.NS,2024-05-24
NIFTYBEES.NS,2024-05-24
OBEROIRLTY.NS,2024-05-24
OIL.NS,2024-05-24
ONGC.NS,2024-05-24
PAGEIND.NS,2024-05-24
PERSISTENT.NS,2024-05-24
PIDILITIND.NS,2024-05-24
PIIND.NS,2024-05-24
POLYCAB.NS,2024-05-24
POONAWALLA.NS,2024-05-24
PRESTIGE.NS,2024-05-24
RAYMOND.NS,2024-05-24
RELIANCE.NS,2024-05-24
RITES.NS,2024-05-24
RVNL.NS,2024-05-24
SAIL.NS,2024-05-24
SBIN.NS,2024-05-24
SHREECEM.NS,2024-05-24
SIEMENS.NS,2024-05-24
SRF.NS,2024-05-24
SUNPHARMA.NS,2024-05-24
SUZLON.NS,2024-05-24
TATACHEM.NS,2024-05-24
TATACOMM.NS,2024-05-24
TATAELXSI.NS,2024-05-24
TATASTEEL.NS,2024-05-24
TCS.NS,2024-05-24
TECHM.NS,2024-05-24
TITAN.NS,2024-05-24
TRIDENT.NS,2024-05-24
TVSMOTOR.NS,2024-05-24
VOLTAS.NS,2024-05-24
WIPRO.NS,2024-05-24
ZENSARTECH.NS,2024-05-24
