kdcode,dt
AARTIIND.NS,2021-01-01
ADANIENT.NS,2021-01-01
APOLLOTYRE.NS,2021-01-01
ASHOKLEY.NS,2021-01-01
ASIANPAINT.NS,2021-01-01
AUROPHARMA.NS,2021-01-01
AXISBANK.NS,2021-01-01
BAJFINANCE.NS,2021-01-01
BATAINDIA.NS,2021-01-01
BDL.NS,2021-01-01
BEML.NS,2021-01-01
BHARATFORG.NS,2021-01-01
BHARTIARTL.NS,2021-01-01
BHEL.NS,2021-01-01
BIOCON.NS,2021-01-01
BPCL.NS,2021-01-01
BRITANNIA.NS,2021-01-01
BSOFT.NS,2021-01-01
CDSL.NS,2021-01-01
CESC.NS,2021-01-01
CIPLA.NS,2021-01-01
COALINDIA.NS,2021-01-01
COFORGE.NS,2021-01-01
CONCOR.NS,2021-01-01
CUMMINSIND.NS,2021-01-01
DIXON.NS,2021-01-01
DRREDDY.NS,2021-01-01
EICHERMOT.NS,2021-01-01
GODREJPROP.NS,2021-01-01
GOLDBEES.NS,2021-01-01
GRSE.NS,2021-01-01
HAVELLS.NS,2021-01-01
HCLTECH.NS,2021-01-01
HDFCAMC.NS,2021-01-01
HDFCBANK.NS,2021-01-01
HEROMOTOCO.NS,2021-01-01
HINDALCO.NS,2021-01-01
HINDUNILVR.NS,2021-01-01
ICICIBANK.NS,2021-01-01
IDFCFIRSTB.NS,2021-01-01
IEX.NS,2021-01-01
IIFL.NS,2021-01-01
INDIGO.NS,2021-01-01
INDUSTOWER.NS,2021-01-01
INFY.NS,2021-01-01
IRCON.NS,2021-01-01
ITC.NS,2021-01-01
JSWSTEEL.NS,2021-01-01
KOTAKBANK.NS,2021-01-01
LALPATHLAB.NS,2021-01-01
LAURUSLABS.NS,2021-01-01
LUPIN.NS,2021-01-01
M&M.NS,2021-01-01
MANAPPURAM.NS,2021-01-01
MARICO.NS,2021-01-01
MARUTI.NS,2021-01-01
MCX.NS,2021-01-01
MON100.NS,2021-01-01
MPHASIS.NS,2021-01-01
MRF.NS,2021-01-01
MUTHOOTFIN.NS,2021-01-01
NAVINFLUOR.NS,2021-01-01
NESTLEIND.NS,2021-01-01
NIFTYBEES.NS,2021-01-01
OBEROIRLTY.NS,2021-01-01
OIL.NS,2021-01-01
ONGC.NS,2021-01-01
PAGEIND.NS,2021-01-01
PERSISTENT.NS,2021-01-01
PIDILITIND.NS,2021-01-01
PIIND.NS,2021-01-01
POLYCAB.NS,2021-01-01
POONAWALLA.NS,2021-01-01
PRESTIGE.NS,2021-01-01
RAYMOND.NS,2021-01-01
RELIANCE.NS,2021-01-01
RITES.NS,2021-01-01
RVNL.NS,2021-01-01
SAIL.NS,2021-01-01
SBIN.NS,2021-01-01
SHREECEM.NS,2021-01-01
SIEMENS.NS,2021-01-01
SRF.NS,2021-01-01
SUNPHARMA.NS,2021-01-01
SUZLON.NS,2021-01-01
TATACHEM.NS,2021-01-01
TATACOMM.NS,2021-01-01
TATAELXSI.NS,2021-01-01
TATASTEEL.NS,2021-01-01
TCS.NS,2021-01-01
TECHM.NS,2021-01-01
TITAN.NS,2021-01-01
TRIDENT.NS,2021-01-01
TVSMOTOR.NS,2021-01-01
VOLTAS.NS,2021-01-01
WIPRO.NS,2021-01-01
ZENSARTECH.NS,2021-01-01
