kdcode,dt
AARTIIND.NS,2024-10-29
ADANIENT.NS,2024-10-29
APOLLOTYRE.NS,2024-10-29
ASHOKLEY.NS,2024-10-29
ASIANPAINT.NS,2024-10-29
AUROPHARMA.NS,2024-10-29
AXISBANK.NS,2024-10-29
BAJFINANCE.NS,2024-10-29
BATAINDIA.NS,2024-10-29
BDL.NS,2024-10-29
BEML.NS,2024-10-29
BHARATFORG.NS,2024-10-29
BHARTIARTL.NS,2024-10-29
BHEL.NS,2024-10-29
BIOCON.NS,2024-10-29
BPCL.NS,2024-10-29
BRITANNIA.NS,2024-10-29
BSOFT.NS,2024-10-29
CDSL.NS,2024-10-29
CESC.NS,2024-10-29
CIPLA.NS,2024-10-29
COALINDIA.NS,2024-10-29
COFORGE.NS,2024-10-29
CONCOR.NS,2024-10-29
CUMMINSIND.NS,2024-10-29
DIXON.NS,2024-10-29
DRREDDY.NS,2024-10-29
EICHERMOT.NS,2024-10-29
GODREJPROP.NS,2024-10-29
GOLDBEES.NS,2024-10-29
GRSE.NS,2024-10-29
HAVELLS.NS,2024-10-29
HCLTECH.NS,2024-10-29
HDFCAMC.NS,2024-10-29
HDFCBANK.NS,2024-10-29
HEROMOTOCO.NS,2024-10-29
HINDALCO.NS,2024-10-29
HINDUNILVR.NS,2024-10-29
ICICIBANK.NS,2024-10-29
IDFCFIRSTB.NS,2024-10-29
IEX.NS,2024-10-29
IIFL.NS,2024-10-29
INDIGO.NS,2024-10-29
INDUSTOWER.NS,2024-10-29
INFY.NS,2024-10-29
IRCON.NS,2024-10-29
ITC.NS,2024-10-29
JSWSTEEL.NS,2024-10-29
KOTAKBANK.NS,2024-10-29
LALPATHLAB.NS,2024-10-29
LAURUSLABS.NS,2024-10-29
LUPIN.NS,2024-10-29
M&M.NS,2024-10-29
MANAPPURAM.NS,2024-10-29
MARICO.NS,2024-10-29
MARUTI.NS,2024-10-29
MCX.NS,2024-10-29
MON100.NS,2024-10-29
MPHASIS.NS,2024-10-29
MRF.NS,2024-10-29
MUTHOOTFIN.NS,2024-10-29
NAVINFLUOR.NS,2024-10-29
NESTLEIND.NS,2024-10-29
NIFTYBEES.NS,2024-10-29
OBEROIRLTY.NS,2024-10-29
OIL.NS,2024-10-29
ONGC.NS,2024-10-29
PAGEIND.NS,2024-10-29
PERSISTENT.NS,2024-10-29
PIDILITIND.NS,2024-10-29
PIIND.NS,2024-10-29
POLYCAB.NS,2024-10-29
POONAWALLA.NS,2024-10-29
PRESTIGE.NS,2024-10-29
RAYMOND.NS,2024-10-29
RELIANCE.NS,2024-10-29
RITES.NS,2024-10-29
RVNL.NS,2024-10-29
SAIL.NS,2024-10-29
SBIN.NS,2024-10-29
SHREECEM.NS,2024-10-29
SIEMENS.NS,2024-10-29
SRF.NS,2024-10-29
SUNPHARMA.NS,2024-10-29
SUZLON.NS,2024-10-29
TATACHEM.NS,2024-10-29
TATACOMM.NS,2024-10-29
TATAELXSI.NS,2024-10-29
TATASTEEL.NS,2024-10-29
TCS.NS,2024-10-29
TECHM.NS,2024-10-29
TITAN.NS,2024-10-29
TRIDENT.NS,2024-10-29
TVSMOTOR.NS,2024-10-29
VOLTAS.NS,2024-10-29
WIPRO.NS,2024-10-29
ZENSARTECH.NS,2024-10-29
