kdcode,dt
AARTIIND.NS,2021-08-30
ADANIENT.NS,2021-08-30
APOLLOTYRE.NS,2021-08-30
ASHOKLEY.NS,2021-08-30
ASIANPAINT.NS,2021-08-30
AUROPHARMA.NS,2021-08-30
AXISBANK.NS,2021-08-30
BAJFINANCE.NS,2021-08-30
BATAINDIA.NS,2021-08-30
BDL.NS,2021-08-30
BEML.NS,2021-08-30
BHARATFORG.NS,2021-08-30
BHARTIARTL.NS,2021-08-30
BHEL.NS,2021-08-30
BIOCON.NS,2021-08-30
BPCL.NS,2021-08-30
BRITANNIA.NS,2021-08-30
BSOFT.NS,2021-08-30
CDSL.NS,2021-08-30
CESC.NS,2021-08-30
CIPLA.NS,2021-08-30
COALINDIA.NS,2021-08-30
COFORGE.NS,2021-08-30
CONCOR.NS,2021-08-30
CUMMINSIND.NS,2021-08-30
DIXON.NS,2021-08-30
DRREDDY.NS,2021-08-30
EICHERMOT.NS,2021-08-30
GODREJPROP.NS,2021-08-30
GOLDBEES.NS,2021-08-30
GRSE.NS,2021-08-30
HAVELLS.NS,2021-08-30
HCLTECH.NS,2021-08-30
HDFCAMC.NS,2021-08-30
HDFCBANK.NS,2021-08-30
HEROMOTOCO.NS,2021-08-30
HINDALCO.NS,2021-08-30
HINDUNILVR.NS,2021-08-30
ICICIBANK.NS,2021-08-30
IDFCFIRSTB.NS,2021-08-30
IEX.NS,2021-08-30
IIFL.NS,2021-08-30
INDIGO.NS,2021-08-30
INDUSTOWER.NS,2021-08-30
INFY.NS,2021-08-30
IRCON.NS,2021-08-30
ITC.NS,2021-08-30
JSWSTEEL.NS,2021-08-30
KOTAKBANK.NS,2021-08-30
LALPATHLAB.NS,2021-08-30
LAURUSLABS.NS,2021-08-30
LUPIN.NS,2021-08-30
M&M.NS,2021-08-30
MANAPPURAM.NS,2021-08-30
MARICO.NS,2021-08-30
MARUTI.NS,2021-08-30
MCX.NS,2021-08-30
MON100.NS,2021-08-30
MPHASIS.NS,2021-08-30
MRF.NS,2021-08-30
MUTHOOTFIN.NS,2021-08-30
NAVINFLUOR.NS,2021-08-30
NESTLEIND.NS,2021-08-30
NIFTYBEES.NS,2021-08-30
OBEROIRLTY.NS,2021-08-30
OIL.NS,2021-08-30
ONGC.NS,2021-08-30
PAGEIND.NS,2021-08-30
PERSISTENT.NS,2021-08-30
PIDILITIND.NS,2021-08-30
PIIND.NS,2021-08-30
POLYCAB.NS,2021-08-30
POONAWALLA.NS,2021-08-30
PRESTIGE.NS,2021-08-30
RAYMOND.NS,2021-08-30
RELIANCE.NS,2021-08-30
RITES.NS,2021-08-30
RVNL.NS,2021-08-30
SAIL.NS,2021-08-30
SBIN.NS,2021-08-30
SHREECEM.NS,2021-08-30
SIEMENS.NS,2021-08-30
SRF.NS,2021-08-30
SUNPHARMA.NS,2021-08-30
SUZLON.NS,2021-08-30
TATACHEM.NS,2021-08-30
TATACOMM.NS,2021-08-30
TATAELXSI.NS,2021-08-30
TATASTEEL.NS,2021-08-30
TCS.NS,2021-08-30
TECHM.NS,2021-08-30
TITAN.NS,2021-08-30
TRIDENT.NS,2021-08-30
TVSMOTOR.NS,2021-08-30
VOLTAS.NS,2021-08-30
WIPRO.NS,2021-08-30
ZENSARTECH.NS,2021-08-30
