kdcode,dt
AARTIIND.NS,2024-08-02
ADANIENT.NS,2024-08-02
APOLLOTYRE.NS,2024-08-02
ASHOKLEY.NS,2024-08-02
ASIANPAINT.NS,2024-08-02
AUROPHARMA.NS,2024-08-02
AXISBANK.NS,2024-08-02
BAJFINANCE.NS,2024-08-02
BATAINDIA.NS,2024-08-02
BDL.NS,2024-08-02
BEML.NS,2024-08-02
BHARATFORG.NS,2024-08-02
BHARTIARTL.NS,2024-08-02
BHEL.NS,2024-08-02
BIOCON.NS,2024-08-02
BPCL.NS,2024-08-02
BRITANNIA.NS,2024-08-02
BSOFT.NS,2024-08-02
CDSL.NS,2024-08-02
CESC.NS,2024-08-02
CIPLA.NS,2024-08-02
COALINDIA.NS,2024-08-02
COFORGE.NS,2024-08-02
CONCOR.NS,2024-08-02
CUMMINSIND.NS,2024-08-02
DIXON.NS,2024-08-02
DRREDDY.NS,2024-08-02
EICHERMOT.NS,2024-08-02
GODREJPROP.NS,2024-08-02
GOLDBEES.NS,2024-08-02
GRSE.NS,2024-08-02
HAVELLS.NS,2024-08-02
HCLTECH.NS,2024-08-02
HDFCAMC.NS,2024-08-02
HDFCBANK.NS,2024-08-02
HEROMOTOCO.NS,2024-08-02
HINDALCO.NS,2024-08-02
HINDUNILVR.NS,2024-08-02
ICICIBANK.NS,2024-08-02
IDFCFIRSTB.NS,2024-08-02
IEX.NS,2024-08-02
IIFL.NS,2024-08-02
INDIGO.NS,2024-08-02
INDUSTOWER.NS,2024-08-02
INFY.NS,2024-08-02
IRCON.NS,2024-08-02
ITC.NS,2024-08-02
JSWSTEEL.NS,2024-08-02
KOTAKBANK.NS,2024-08-02
LALPATHLAB.NS,2024-08-02
LAURUSLABS.NS,2024-08-02
LUPIN.NS,2024-08-02
M&M.NS,2024-08-02
MANAPPURAM.NS,2024-08-02
MARICO.NS,2024-08-02
MARUTI.NS,2024-08-02
MCX.NS,2024-08-02
MON100.NS,2024-08-02
MPHASIS.NS,2024-08-02
MRF.NS,2024-08-02
MUTHOOTFIN.NS,2024-08-02
NAVINFLUOR.NS,2024-08-02
NESTLEIND.NS,2024-08-02
NIFTYBEES.NS,2024-08-02
OBEROIRLTY.NS,2024-08-02
OIL.NS,2024-08-02
ONGC.NS,2024-08-02
PAGEIND.NS,2024-08-02
PERSISTENT.NS,2024-08-02
PIDILITIND.NS,2024-08-02
PIIND.NS,2024-08-02
POLYCAB.NS,2024-08-02
POONAWALLA.NS,2024-08-02
PRESTIGE.NS,2024-08-02
RAYMOND.NS,2024-08-02
RELIANCE.NS,2024-08-02
RITES.NS,2024-08-02
RVNL.NS,2024-08-02
SAIL.NS,2024-08-02
SBIN.NS,2024-08-02
SHREECEM.NS,2024-08-02
SIEMENS.NS,2024-08-02
SRF.NS,2024-08-02
SUNPHARMA.NS,2024-08-02
SUZLON.NS,2024-08-02
TATACHEM.NS,2024-08-02
TATACOMM.NS,2024-08-02
TATAELXSI.NS,2024-08-02
TATASTEEL.NS,2024-08-02
TCS.NS,2024-08-02
TECHM.NS,2024-08-02
TITAN.NS,2024-08-02
TRIDENT.NS,2024-08-02
TVSMOTOR.NS,2024-08-02
VOLTAS.NS,2024-08-02
WIPRO.NS,2024-08-02
ZENSARTECH.NS,2024-08-02
