kdcode,dt
AARTIIND.NS,2023-04-24
ADANIENT.NS,2023-04-24
APOLLOTYRE.NS,2023-04-24
ASHOKLEY.NS,2023-04-24
ASIANPAINT.NS,2023-04-24
AUROPHARMA.NS,2023-04-24
AXISBANK.NS,2023-04-24
BAJFINANCE.NS,2023-04-24
BATAINDIA.NS,2023-04-24
BDL.NS,2023-04-24
BEML.NS,2023-04-24
BHARATFORG.NS,2023-04-24
BHARTIARTL.NS,2023-04-24
BHEL.NS,2023-04-24
BIOCON.NS,2023-04-24
BPCL.NS,2023-04-24
BRITANNIA.NS,2023-04-24
BSOFT.NS,2023-04-24
CDSL.NS,2023-04-24
CESC.NS,2023-04-24
CIPLA.NS,2023-04-24
COALINDIA.NS,2023-04-24
COFORGE.NS,2023-04-24
CONCOR.NS,2023-04-24
CUMMINSIND.NS,2023-04-24
DIXON.NS,2023-04-24
DRREDDY.NS,2023-04-24
EICHERMOT.NS,2023-04-24
GODREJPROP.NS,2023-04-24
GOLDBEES.NS,2023-04-24
GRSE.NS,2023-04-24
HAVELLS.NS,2023-04-24
HCLTECH.NS,2023-04-24
HDFCAMC.NS,2023-04-24
HDFCBANK.NS,2023-04-24
HEROMOTOCO.NS,2023-04-24
HINDALCO.NS,2023-04-24
HINDUNILVR.NS,2023-04-24
ICICIBANK.NS,2023-04-24
IDFCFIRSTB.NS,2023-04-24
IEX.NS,2023-04-24
IIFL.NS,2023-04-24
INDIGO.NS,2023-04-24
INDUSTOWER.NS,2023-04-24
INFY.NS,2023-04-24
IRCON.NS,2023-04-24
ITC.NS,2023-04-24
JSWSTEEL.NS,2023-04-24
KOTAKBANK.NS,2023-04-24
LALPATHLAB.NS,2023-04-24
LAURUSLABS.NS,2023-04-24
LUPIN.NS,2023-04-24
M&M.NS,2023-04-24
MANAPPURAM.NS,2023-04-24
MARICO.NS,2023-04-24
MARUTI.NS,2023-04-24
MCX.NS,2023-04-24
MON100.NS,2023-04-24
MPHASIS.NS,2023-04-24
MRF.NS,2023-04-24
MUTHOOTFIN.NS,2023-04-24
NAVINFLUOR.NS,2023-04-24
NESTLEIND.NS,2023-04-24
NIFTYBEES.NS,2023-04-24
OBEROIRLTY.NS,2023-04-24
OIL.NS,2023-04-24
ONGC.NS,2023-04-24
PAGEIND.NS,2023-04-24
PERSISTENT.NS,2023-04-24
PIDILITIND.NS,2023-04-24
PIIND.NS,2023-04-24
POLYCAB.NS,2023-04-24
POONAWALLA.NS,2023-04-24
PRESTIGE.NS,2023-04-24
RAYMOND.NS,2023-04-24
RELIANCE.NS,2023-04-24
RITES.NS,2023-04-24
RVNL.NS,2023-04-24
SAIL.NS,2023-04-24
SBIN.NS,2023-04-24
SHREECEM.NS,2023-04-24
SIEMENS.NS,2023-04-24
SRF.NS,2023-04-24
SUNPHARMA.NS,2023-04-24
SUZLON.NS,2023-04-24
TATACHEM.NS,2023-04-24
TATACOMM.NS,2023-04-24
TATAELXSI.NS,2023-04-24
TATASTEEL.NS,2023-04-24
TCS.NS,2023-04-24
TECHM.NS,2023-04-24
TITAN.NS,2023-04-24
TRIDENT.NS,2023-04-24
TVSMOTOR.NS,2023-04-24
VOLTAS.NS,2023-04-24
WIPRO.NS,2023-04-24
ZENSARTECH.NS,2023-04-24
