kdcode,dt
AARTIIND.NS,2023-04-26
ADANIENT.NS,2023-04-26
APOLLOTYRE.NS,2023-04-26
ASHOKLEY.NS,2023-04-26
ASIANPAINT.NS,2023-04-26
AUROPHARMA.NS,2023-04-26
AXISBANK.NS,2023-04-26
BAJFINANCE.NS,2023-04-26
BATAINDIA.NS,2023-04-26
BDL.NS,2023-04-26
BEML.NS,2023-04-26
BHARATFORG.NS,2023-04-26
BHARTIARTL.NS,2023-04-26
BHEL.NS,2023-04-26
BIOCON.NS,2023-04-26
BPCL.NS,2023-04-26
BRITANNIA.NS,2023-04-26
BSOFT.NS,2023-04-26
CDSL.NS,2023-04-26
CESC.NS,2023-04-26
CIPLA.NS,2023-04-26
COALINDIA.NS,2023-04-26
COFORGE.NS,2023-04-26
CONCOR.NS,2023-04-26
CUMMINSIND.NS,2023-04-26
DIXON.NS,2023-04-26
DRREDDY.NS,2023-04-26
EICHERMOT.NS,2023-04-26
GODREJPROP.NS,2023-04-26
GOLDBEES.NS,2023-04-26
GRSE.NS,2023-04-26
HAVELLS.NS,2023-04-26
HCLTECH.NS,2023-04-26
HDFCAMC.NS,2023-04-26
HDFCBANK.NS,2023-04-26
HEROMOTOCO.NS,2023-04-26
HINDALCO.NS,2023-04-26
HINDUNILVR.NS,2023-04-26
ICICIBANK.NS,2023-04-26
IDFCFIRSTB.NS,2023-04-26
IEX.NS,2023-04-26
IIFL.NS,2023-04-26
INDIGO.NS,2023-04-26
INDUSTOWER.NS,2023-04-26
INFY.NS,2023-04-26
IRCON.NS,2023-04-26
ITC.NS,2023-04-26
JSWSTEEL.NS,2023-04-26
KOTAKBANK.NS,2023-04-26
LALPATHLAB.NS,2023-04-26
LAURUSLABS.NS,2023-04-26
LUPIN.NS,2023-04-26
M&M.NS,2023-04-26
MANAPPURAM.NS,2023-04-26
MARICO.NS,2023-04-26
MARUTI.NS,2023-04-26
MCX.NS,2023-04-26
MON100.NS,2023-04-26
MPHASIS.NS,2023-04-26
MRF.NS,2023-04-26
MUTHOOTFIN.NS,2023-04-26
NAVINFLUOR.NS,2023-04-26
NESTLEIND.NS,2023-04-26
NIFTYBEES.NS,2023-04-26
OBEROIRLTY.NS,2023-04-26
OIL.NS,2023-04-26
ONGC.NS,2023-04-26
PAGEIND.NS,2023-04-26
PERSISTENT.NS,2023-04-26
PIDILITIND.NS,2023-04-26
PIIND.NS,2023-04-26
POLYCAB.NS,2023-04-26
POONAWALLA.NS,2023-04-26
PRESTIGE.NS,2023-04-26
RAYMOND.NS,2023-04-26
RELIANCE.NS,2023-04-26
RITES.NS,2023-04-26
RVNL.NS,2023-04-26
SAIL.NS,2023-04-26
SBIN.NS,2023-04-26
SHREECEM.NS,2023-04-26
SIEMENS.NS,2023-04-26
SRF.NS,2023-04-26
SUNPHARMA.NS,2023-04-26
SUZLON.NS,2023-04-26
TATACHEM.NS,2023-04-26
TATACOMM.NS,2023-04-26
TATAELXSI.NS,2023-04-26
TATASTEEL.NS,2023-04-26
TCS.NS,2023-04-26
TECHM.NS,2023-04-26
TITAN.NS,2023-04-26
TRIDENT.NS,2023-04-26
TVSMOTOR.NS,2023-04-26
VOLTAS.NS,2023-04-26
WIPRO.NS,2023-04-26
ZENSARTECH.NS,2023-04-26
